category,name,link
Vegetable Fruit,Tomato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=364
Vegetable Fruit,Turkey Berry,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=397
Vegetable Root,Beetroot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=367
Vegetable Root,Carrot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=368
Vegetable Root,Ginseng,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=465
Vegetable Root,Parsnip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=369
Vegetable Root,Radish,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=357
Vegetable Root,Rutabaga,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=360
Vegetable Root,Sweet Potato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=370
Vegetable Root,Turnip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=358
Vegetable Stem,Asparagus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=371
Vegetable,Arrowhead,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=498
Vegetable,Arrowroot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=499
Vegetable,Asparagus,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=371
Vegetable,Beetroot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=367
Vegetable,Burdock,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=412
Vegetable,Capsicum,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=362
Vegetable,Carrot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=368
Vegetable,Cassava,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=372
Vegetable,Chard,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=382
Vegetable,Cherry Pepper,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=363
Vegetable,Chive,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=343
Vegetable,Colocasia,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=384
Vegetable,Corn Salad,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=539
Vegetable,Drumstick Leaf,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=386
Vegetable,Eggplant,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=387
Vegetable,Endive,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=344
Vegetable,Ginseng,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=465
Vegetable,Green Beans,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=342
Vegetable,Green Zucchini,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=968
Vegetable,Heart Of Palm,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=843
Vegetable,Jerusalem Artichoke,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=573
Vegetable,Jicama,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=674
Vegetable,Leek,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=345
Vegetable,Lettuce,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=346
Vegetable,Malabar Spinach,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=583
Vegetable,Mountain Yam,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=591
Vegetable,New Zealand Spinach,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=594
Vegetable,Okra,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=347
Vegetable,Onion,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=348
Vegetable,Parsnip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=369
Vegetable,Pepper C. Baccatum,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=467
Vegetable,Pepper C. Chinense,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=468
Vegetable,Potato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=373
Vegetable,Radish,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=357
Vegetable,Redskin Onion,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=409
Vegetable,Rutabaga,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=360
Vegetable,Shallot,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=349
Vegetable,Spinach,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=396
Vegetable,Sweet Potato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=370
Vegetable,Tapioca Pearl,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=870
Vegetable,Taro,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=657
Vegetable,Tomato,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=364
Vegetable,Turkey Berry,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=397
Vegetable,Turnip,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=358
Vegetable,Welsh Onion,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=472
Vegetable,Yam,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=673
Vegetable,Yellow Zucchini,https://cosylab.iiitd.edu.in/flavordb/entity_details?id=969
